X1,X2,X3,X4,X5,X6,X7,X8,X9
Pitch/Study1D0S107T2_f0.txt,1,0,107,T2,238.982852173913,18.1614907868286,18.89,237.99
Pitch/Study1D0S107T3_f0.txt,1,0,107,T3,236.869705882353,15.0471801302083,23.5375,235.875
Pitch/Study1D0S107T4_f0.txt,1,0,107,T4,238.192314578005,16.1752579237437,20.2875,236.835
Pitch/Study1D0S107T5_f0.txt,1,0,107,T5,230.159728813559,16.6976375552414,27.77,229.71
Pitch/Study1D0S107T6_f0.txt,1,0,107,T6,231.558314814815,15.3089115138028,17.63,230.875
Pitch/Study1D0S107T7_f0.txt,1,0,107,T7,228.738232189974,20.1469352189963,21.455,224.34
Pitch/Study1D0S107T8_f0.txt,1,0,107,T8,226.84011627907,17.7790937432273,19.415,224.075
Pitch/Study1D0S107T9_f0.txt,1,0,107,T9,227.896770963705,18.1523264963319,19.335,226.43
Pitch/Study1D0S108T1_f0.txt,1,0,108,T1,213.450240963855,34.6522915012293,36.455,205.21
Pitch/Study1D0S108T10_f0.txt,1,0,108,T10,205.266145552561,27.9543431421396,25.725,201.91
Pitch/Study1D0S108T2_f0.txt,1,0,108,T2,230.439160899654,38.8446070990631,43.82,219.885
Pitch/Study1D0S108T3_f0.txt,1,0,108,T3,216.259046653144,25.5733926826967,32.0375,214.92
Pitch/Study1D0S108T4_f0.txt,1,0,108,T4,219.146395348837,28.8287212157934,31.445,213.805
Pitch/Study1D0S108T5_f0.txt,1,0,108,T5,205.058636363636,22.998292248402,28.77,206.605
Pitch/Study1D0S108T6_f0.txt,1,0,108,T6,214.449139194139,27.7711520494036,38.9225,212.48
Pitch/Study1D0S108T7_f0.txt,1,0,108,T7,229.503523131673,35.2871173937791,33.605,222.85
Pitch/Study1D0S108T8_f0.txt,1,0,108,T8,206.197852564103,25.5039380391011,30.335,202.49
Pitch/Study1D0S108T9_f0.txt,1,0,108,T9,215.82397094431,30.7320245519389,34.895,211.72
Pitch/Study1D0S109T1_f0.txt,1,0,109,T1,237.944095634096,37.5915530857554,45.34,225.44
Pitch/Study1D0S109T2_f0.txt,1,0,109,T2,243.366910755149,39.7896939462188,57.07,237.06
Pitch/Study1D0S109T3_f0.txt,1,0,109,T3,240.232114882507,38.796660128658,59.14,224.58
Pitch/Study1D0S110T10_f0.txt,1,0,110,T10,215.904444444444,23.406687660068,19.96,215.485
Pitch/Study1D0S110T4_f0.txt,1,0,110,T4,210.089759036145,21.6271469162009,29.93,206.56
Pitch/Study1D0S110T5_f0.txt,1,0,110,T5,193.998417721519,18.4471130264091,25.7675,190.135
Pitch/Study1D0S110T6_f0.txt,1,0,110,T6,218.690373831776,25.3642750892338,23.3,215.83
Pitch/Study1D0S110T7_f0.txt,1,0,110,T7,207.071108374384,21.5006535990938,34.8675,205.225
Pitch/Study1D0S110T8_f0.txt,1,0,110,T8,199.518579545455,17.8315138921255,21.9825,201.48
Pitch/Study1D0S110T9_f0.txt,1,0,110,T9,202.282745849298,27.5637473694912,34.175,200.96
Pitch/Study1D0S111T1_f0.txt,1,0,111,T1,150.854515151515,47.1497434963361,96.7375,166.415
Pitch/Study1D0S111T10_f0.txt,1,0,111,T10,183.343461538462,17.9491210603638,12.82,180.09
Pitch/Study1D0S111T2_f0.txt,1,0,111,T2,149.784786585366,48.7684216056721,93.945,165.67
Pitch/Study1D0S111T3_f0.txt,1,0,111,T3,148.575473684211,58.5807739966755,100.775,174.84
Pitch/Study1D0S111T4_f0.txt,1,0,111,T4,140.115128205128,51.584531272255,86.13,157.09
Pitch/Study1D0S111T5_f0.txt,1,0,111,T5,163.889880239521,58.3398225809845,113.975,180.85
Pitch/Study1D0S111T6_f0.txt,1,0,111,T6,141.95579787234,52.249124802962,99.31,167.49
Pitch/Study1D0S111T7_f0.txt,1,0,111,T7,141.755511551155,50.9648803081125,93.565,158.6
Pitch/Study1D0S111T8_f0.txt,1,0,111,T8,135.790279329609,50.257537323139,96.57,157.53
Pitch/Study1D0S111T9_f0.txt,1,0,111,T9,153.803451612903,47.3736943038648,90.02,173.32
Pitch/Study1D0S112T1_f0.txt,1,0,112,T1,135.561962421712,10.3120611183723,10.82,134.8
Pitch/Study1D0S112T10_f0.txt,1,0,112,T10,135.709024390244,12.9624775780994,12.3025,135.985
Pitch/Study1D0S112T2_f0.txt,1,0,112,T2,141.720551351351,13.5570958329192,14.91,139.91
Pitch/Study1D0S112T3_f0.txt,1,0,112,T3,136.63707641196,8.19562416318255,7.70000000000002,135.81
Pitch/Study1D0S112T4_f0.txt,1,0,112,T4,150.953188118812,15.2307224769454,22.5775,148.32
Pitch/Study1D0S112T5_f0.txt,1,0,112,T5,145.466479690522,13.0097069151274,17.87,145.59
Pitch/Study1D0S112T6_f0.txt,1,0,112,T6,133.913546441496,9.84106635098408,9.5,132.58
Pitch/Study1D0S112T7_f0.txt,1,0,112,T7,136.164727488152,8.84754641832098,11.015,134.445
Pitch/Study1D0S112T8_f0.txt,1,0,112,T8,132.68747714808,6.23013268963999,8.69999999999999,132.11
Pitch/Study1D0S112T9_f0.txt,1,0,112,T9,142.023919035314,13.4716955089752,13.76,138.91
Pitch/Study1D0S113T1_f0.txt,1,0,113,T1,197.610708955224,17.5881687724706,28.1325,197.87
Pitch/Study1D0S113T10_f0.txt,1,0,113,T10,188.70718061674,25.2717511672649,32.82,182.14
Pitch/Study1D0S113T2_f0.txt,1,0,113,T2,197.681585677749,26.5414722611025,22.715,191.97
Pitch/Study1D0S113T3_f0.txt,1,0,113,T3,200.64462585034,12.6976123455105,20.97,204.11
Pitch/Study1D0S113T4_f0.txt,1,0,113,T4,186.003262839879,21.483572968746,25.69,187.19
Pitch/Study1D0S113T5_f0.txt,1,0,113,T5,207.855909090909,10.2441888957144,15.4825,208.065
Pitch/Study1D0S113T6_f0.txt,1,0,113,T6,217.477419354839,44.427875616271,70.8725,203.325
Pitch/Study1D0S113T7_f0.txt,1,0,113,T7,196.490019920319,26.6428616489654,37.8875,189.76
Pitch/Study1D0S113T8_f0.txt,1,0,113,T8,210.195471698113,49.543984442965,51.91,209.37
Pitch/Study1D0S113T9_f0.txt,1,0,113,T9,189.683319755601,30.5635014518551,46.56,184.53
Pitch/Study1D0S114T1_f0.txt,1,0,114,T1,169.99376344086,11.7621870014573,16.535,170.555
Pitch/Study1D0S114T10_f0.txt,1,0,114,T10,170.10902173913,25.4800870778345,28.1325,171.27
Pitch/Study1D0S114T2_f0.txt,1,0,114,T2,195.924181818182,35.6660064813192,25.6425,190.97
Pitch/Study1D0S114T3_f0.txt,1,0,114,T3,172.365025641026,38.004171045831,31.68,180.52
Pitch/Study1D0S114T4_f0.txt,1,0,114,T4,182.734730941704,26.6813479822921,16.755,177.325
Pitch/Study1D0S114T5_f0.txt,1,0,114,T5,170.69048,64.6325106172144,112.345,174.51
Pitch/Study1D0S114T6_f0.txt,1,0,114,T6,175.641903114187,17.7114383408489,16.46,173.88
Pitch/Study1D0S114T7_f0.txt,1,0,114,T7,163.208050632911,58.6399852277447,94.51,172.21
Pitch/Study1D0S114T8_f0.txt,1,0,114,T8,299.4425,202.612068011205,433.5275,187.03
Pitch/Study1D0S114T9_f0.txt,1,0,114,T9,177.571761658031,33.2633001385803,15.9825,169.925
Pitch/Study1D0S115T1_f0.txt,1,0,115,T1,184.434060773481,25.6702496748179,39.04,179.845
Pitch/Study1D0S115T10_f0.txt,1,0,115,T10,175.443684210526,15.525538820503,18.5875,174.16
Pitch/Study1D0S115T2_f0.txt,1,0,115,T2,183.303745123537,26.1280092169933,26.26,177.44
Pitch/Study1D0S115T3_f0.txt,1,0,115,T3,172.434915254237,13.7727813391719,16.16,169.17
Pitch/Study1D0S115T4_f0.txt,1,0,115,T4,198.27166180758,20.3371535060194,22.825,197.91
Pitch/Study1D0S115T5_f0.txt,1,0,115,T5,153.444878787879,47.6422644235951,87.7425,168.155
Pitch/Study1D0S115T6_f0.txt,1,0,115,T6,180.537669172932,12.6065406735667,14.4875,177.47
Pitch/Study1D0S115T7_f0.txt,1,0,115,T7,181.973813229572,15.5253958613776,20.25,180.05
Pitch/Study1D0S115T8_f0.txt,1,0,115,T8,135.645935828877,46.7341327515433,78.79,151.08
Pitch/Study1D0S115T9_f0.txt,1,0,115,T9,185.287049180328,29.8661121213333,24.945,176.33
Pitch/Study1D0S116T1_f0.txt,1,0,116,T1,117.072830882353,20.3953877754271,17.095,108.82
Pitch/Study1D0S116T10_f0.txt,1,0,116,T10,110.309157894737,12.6142092268751,12.115,106.385
Pitch/Study1D0S116T2_f0.txt,1,0,116,T2,111.132282828283,17.4217111227252,13.2,106.915
Pitch/Study1D0S116T3_f0.txt,1,0,116,T3,107.898502673797,11.0706929732177,9.94,103.81
Pitch/Study1D0S116T4_f0.txt,1,0,116,T4,110.104192634561,10.8832625083852,9.59,108.01
Pitch/Study1D0S116T5_f0.txt,1,0,116,T5,109.635759493671,15.5639443725722,12.8075,104.715
Pitch/Study1D0S116T6_f0.txt,1,0,116,T6,118.723581780538,20.7214077818987,21.545,113.66
Pitch/Study1D0S116T7_f0.txt,1,0,116,T7,119.067068527919,25.5596280078316,18.1125,109.46
Pitch/Study1D0S116T8_f0.txt,1,0,116,T8,123.246206896552,28.0938122113547,21.13,112.46
Pitch/Study1D0S116T9_f0.txt,1,0,116,T9,119.053317073171,23.2781322790146,29.935,109.05
Pitch/Study1D0S117T1_f0.txt,1,0,117,T1,223.157217391304,247.40665247104,104.59,90.06
Pitch/Study1D0S117T10_f0.txt,1,0,117,T10,86.2311785714286,7.90110829099706,7.02499999999999,84.47
Pitch/Study1D0S117T2_f0.txt,1,0,117,T2,86.6132239657632,13.9868913483732,15.63,84.15
Pitch/Study1D0S117T3_f0.txt,1,0,117,T3,85.04,15.2759103406211,8.81,79.3
Pitch/Study1D0S117T4_f0.txt,1,0,117,T4,79.0810421286031,10.6010241654285,8.81500000000001,77.75
Pitch/Study1D0S117T5_f0.txt,1,0,117,T5,81.918064516129,17.7381524059027,10.205,77.89
Pitch/Study1D0S117T6_f0.txt,1,0,117,T6,86.5942391304348,12.285135009384,20.8075,83.445
Pitch/Study1D0S117T7_f0.txt,1,0,117,T7,81.8736227045075,8.94527930273272,8.625,81.53
Pitch/Study1D0S117T8_f0.txt,1,0,117,T8,86.6566666666667,6.44448181263112,7.22999999999999,85.84
Pitch/Study1D0S117T9_f0.txt,1,0,117,T9,81.9697363796134,14.7904456134515,13.13,77.84
Pitch/Study1D0S118T1_f0.txt,1,0,118,T1,169.392891304348,27.0095607237372,34.1875,163.62
Pitch/Study1D0S118T10_f0.txt,1,0,118,T10,156.72243902439,18.8037012145665,20.5875,150.85
Pitch/Study1D0S118T2_f0.txt,1,0,118,T2,172.350230326296,31.3143349323363,34.15,163.54
Pitch/Study1D0S118T3_f0.txt,1,0,118,T3,169.070530973451,21.9864072387357,29,165.36
Pitch/Study1D0S118T4_f0.txt,1,0,118,T4,169.798758815233,34.3713356240571,45.05,159.57
Pitch/Study1D0S118T5_f0.txt,1,0,118,T5,160.665906040268,19.5856315097124,23.255,156.43
Pitch/Study1D0S118T6_f0.txt,1,0,118,T6,148.030307234886,56.9314082440227,96.77,149.83
Pitch/Study1D0S118T7_f0.txt,1,0,118,T7,172.212873134328,30.262113254787,35.2325,162.89
Pitch/Study1D0S118T8_f0.txt,1,0,118,T8,162.465934579439,23.2975328806365,27.7425,154.5
Pitch/Study1D0S118T9_f0.txt,1,0,118,T9,180.963632760898,32.8813927316966,47.84,172.65
Pitch/Study1D0S119T1_f0.txt,1,0,119,T1,120.129813084112,12.1824506643881,15.23,118.35
Pitch/Study1D0S119T10_f0.txt,1,0,119,T10,124.51096069869,11.7087621240043,15.88,125.16
Pitch/Study1D0S119T2_f0.txt,1,0,119,T2,121.536304909561,11.4783382144648,11.28,120.07
Pitch/Study1D0S119T3_f0.txt,1,0,119,T3,123.610407608696,11.7550980810911,9.27,120.83
Pitch/Study1D0S119T4_f0.txt,1,0,119,T4,123.674751131222,14.2164658272545,12.7925,122.085
Pitch/Study1D0S119T5_f0.txt,1,0,119,T5,126.614,12.7002139849358,11.3,124.23
Pitch/Study1D0S119T6_f0.txt,1,0,119,T6,121.684121532365,15.217938990464,18.24,119.2
Pitch/Study1D0S119T7_f0.txt,1,0,119,T7,118.332585227273,15.8809390250404,11.4225,115.435
Pitch/Study1D0S119T8_f0.txt,1,0,119,T8,132.275435435435,18.9129581273287,13.54,127.58
Pitch/Study1D0S119T9_f0.txt,1,0,119,T9,121.384978902954,13.2102162760021,16.0525,118.41
Pitch/Study1D0S120T1_f0.txt,1,0,120,T1,169.671428571429,31.3988341936736,25,161.05
Pitch/Study1D0S120T10_f0.txt,1,0,120,T10,149.187826086957,16.5255364563176,13.73,145.91
Pitch/Study1D0S120T2_f0.txt,1,0,120,T2,138.409760956175,9.95671262729971,13.515,139.37
Pitch/Study1D0S120T3_f0.txt,1,0,120,T3,139.849008264463,18.2472194870414,18.25,138.18
Pitch/Study1D0S120T4_f0.txt,1,0,120,T4,161.491884984026,18.6057427710815,10.8,160.38
Pitch/Study1D0S120T5_f0.txt,1,0,120,T5,130.296315789474,49.7486356418134,88.2275,140.25
Pitch/Study1D0S120T6_f0.txt,1,0,120,T6,146.736141975309,26.5579015124987,20.0825,144.09
Pitch/Study1D0S120T7_f0.txt,1,0,120,T7,138.551315789474,11.2966648709643,13.4775,139.845
Pitch/Study1D0S120T8_f0.txt,1,0,120,T8,137.640714285714,17.2302953890102,18.8975,136.515
Pitch/Study1D0S120T9_f0.txt,1,0,120,T9,151.550242424242,24.329481913612,26.12,150.18
Pitch/Study1D0S121T1_f0.txt,1,0,121,T1,110.081109399076,15.5149497200834,20.31,106.18
Pitch/Study1D0S121T2_f0.txt,1,0,121,T2,104.128618481244,13.1065710323177,16.47,102.22
Pitch/Study1D0S121T3_f0.txt,1,0,121,T3,104.634476987448,7.1806706266418,9.1675,103.33
Pitch/Study1D0S121T4_f0.txt,1,0,121,T4,104.86345,12.1766755266411,13.55,102.565
Pitch/Study1D0S121T5_f0.txt,1,0,121,T5,110.531929133858,12.4540086865947,14.955,106.695
Pitch/Study1D0S121T6_f0.txt,1,0,121,T6,108.77404676259,13.1650533983571,13.825,106.17
Pitch/Study1D0S121T7_f0.txt,1,0,121,T7,101.176321428571,8.60159589907644,10.5925,100.15
Pitch/Study1D0S121T8_f0.txt,1,0,121,T8,106.650771929825,10.4756068365819,14.3075,104.525
Pitch/Study1D0S121T9_f0.txt,1,0,121,T9,108.43493765586,16.3563419063861,16.14,105.03
Pitch/Study1D0S122T1_f0.txt,1,0,122,T1,110.549633967789,21.0844689615544,16.61,104.62
Pitch/Study1D0S122T10_f0.txt,1,0,122,T10,116.801512605042,38.9560524145676,6.155,102.75
Pitch/Study1D0S122T2_f0.txt,1,0,122,T2,85.7274871794872,13.7799665338419,17.455,83.6
Pitch/Study1D0S122T3_f0.txt,1,0,122,T3,93.732277992278,14.1501391284293,16.0575,91.405
Pitch/Study1D0S122T4_f0.txt,1,0,122,T4,97.3529906542056,14.3158611874259,10.03,95.08
Pitch/Study1D0S122T5_f0.txt,1,0,122,T5,102.864882860666,21.701028406645,15.325,96.94
Pitch/Study1D0S122T6_f0.txt,1,0,122,T6,118.830115546218,32.0854224081867,33.19,109.99
Pitch/Study1D0S122T7_f0.txt,1,0,122,T7,188.169285714286,131.214913474,90.8225,117.34
Pitch/Study1D0S122T8_f0.txt,1,0,122,T8,133.87555,39.3752571009926,36.9875,121.44
Pitch/Study1D0S122T9_f0.txt,1,0,122,T9,100.806306306306,7.98864107936338,9.09249999999999,99.115
Pitch/Study1D0S123T1_f0.txt,1,0,123,T1,212.369393939394,29.8438362082866,27.58,201.585
Pitch/Study1D0S123T10_f0.txt,1,0,123,T10,196.486276595745,13.479219129934,11.235,195.165
Pitch/Study1D0S123T2_f0.txt,1,0,123,T2,156.660581395349,56.3603998511465,108.965,176.75
Pitch/Study1D0S123T3_f0.txt,1,0,123,T3,200.571791044776,19.9843455595807,24.2325,202.81
Pitch/Study1D0S123T4_f0.txt,1,0,123,T4,172.527043478261,58.2589312778603,120.55,207.19
Pitch/Study1D0S123T5_f0.txt,1,0,123,T5,204.225424836601,13.0323200961327,19.68,202.69
Pitch/Study1D0S123T6_f0.txt,1,0,123,T6,209.959855072464,21.2031686788234,32.6475,209.24
Pitch/Study1D0S123T7_f0.txt,1,0,123,T7,196.803795918367,16.5547154851494,22.5,193.79
Pitch/Study1D0S123T8_f0.txt,1,0,123,T8,185.1775,17.2431513751932,20.35,184.79
Pitch/Study1D0S124T1_f0.txt,1,0,124,T1,94.2039271255061,5.54403190823662,7.875,94.09
Pitch/Study1D0S124T10_f0.txt,1,0,124,T10,97.3464055299539,14.1524301435056,16.5725,94.205
Pitch/Study1D0S124T2_f0.txt,1,0,124,T2,147.213610451306,94.7209509322253,43.58,100.73
Pitch/Study1D0S124T3_f0.txt,1,0,124,T3,96.1150786516854,16.9689930343452,13.89,92.04
Pitch/Study1D0S124T4_f0.txt,1,0,124,T4,94.6030604982206,16.0807355176241,11.9275,92.775
Pitch/Study1D0S124T5_f0.txt,1,0,124,T5,92.2900854700855,9.80450064255273,11.295,93.19
Pitch/Study1D0S124T6_f0.txt,1,0,124,T6,93.1904819277108,9.91464913694603,7.24000000000001,92.08
Pitch/Study1D0S124T7_f0.txt,1,0,124,T7,101.249953488372,17.9054715237366,13.2575,95.42
Pitch/Study1D0S124T8_f0.txt,1,0,124,T8,92.4077364864865,12.5487219395748,8.96499999999999,90.17
Pitch/Study1D0S124T9_f0.txt,1,0,124,T9,112.207360406091,37.9553244698321,15.045,97.53
Pitch/Study1D0S125T1_f0.txt,1,0,125,T1,212.844158004158,22.6301420408893,25.5275,209.755
Pitch/Study1D0S125T10_f0.txt,1,0,125,T10,218.607169294037,30.8860427724357,34.705,211.26
Pitch/Study1D0S125T2_f0.txt,1,0,125,T2,210.024159369527,26.6808980230991,28.73,204.445
Pitch/Study1D0S125T3_f0.txt,1,0,125,T3,212.985959104187,23.1790062750943,20.54,209.41
Pitch/Study1D0S125T4_f0.txt,1,0,125,T4,204.205914285714,22.297113078644,19.0075,199.315
Pitch/Study1D0S125T5_f0.txt,1,0,125,T5,205.282589928058,17.8862783986518,21.33,205.27
Pitch/Study1D0S125T6_f0.txt,1,0,125,T6,216.3472,20.4633318337556,23.805,212.89
Pitch/Study1D0S125T7_f0.txt,1,0,125,T7,200.701200951249,22.9847917547317,18.57,196.41
Pitch/Study1D0S125T8_f0.txt,1,0,125,T8,195.874971098266,13.1379718012898,11.68,194.74
Pitch/Study1D0S125T9_f0.txt,1,0,125,T9,213.58878293601,26.2041445885455,26.79,208.17
Pitch/Study1D0S126T1_f0.txt,1,0,126,T1,107.164784688995,9.10346980956221,14.75,105.67
Pitch/Study1D0S126T10_f0.txt,1,0,126,T10,103.847579908676,8.27805211801577,11.425,104.52
Pitch/Study1D0S126T2_f0.txt,1,0,126,T2,96.7995802098951,10.7106155756659,8.40000000000001,95.42
Pitch/Study1D0S126T3_f0.txt,1,0,126,T3,100.409568627451,11.658790109658,14.685,98.24
Pitch/Study1D0S126T4_f0.txt,1,0,126,T4,96.1509452736318,6.31395055428771,9.83999999999999,95.9
Pitch/Study1D0S126T5_f0.txt,1,0,126,T5,100.957703703704,7.77013257982326,10.46,98.96
Pitch/Study1D0S126T6_f0.txt,1,0,126,T6,82.6987162162162,20.6425135341449,41.7575,92.51
Pitch/Study1D0S126T7_f0.txt,1,0,126,T7,99.7802631578947,10.7380968434172,10.1475,96.915
Pitch/Study1D0S126T8_f0.txt,1,0,126,T8,102.376455696203,8.50761008721685,9.50750000000001,100.405
Pitch/Study1D0S126T9_f0.txt,1,0,126,T9,103.752433628319,8.54442205613422,10.8175,103.92
Pitch/Study1D0S127T1_f0.txt,1,0,127,T1,101.627239583333,9.15404434893667,10.845,101.8
Pitch/Study1D0S127T10_f0.txt,1,0,127,T10,99.7069665271967,12.2759285260657,16.2775,97.455
Pitch/Study1D0S127T2_f0.txt,1,0,127,T2,110.987269624573,38.1409698116518,17.7975,96.955
Pitch/Study1D0S127T3_f0.txt,1,0,127,T3,104.425348837209,12.5771678514199,19.135,103.65
Pitch/Study1D0S127T4_f0.txt,1,0,127,T4,94.9166858237548,9.93388011886006,11.6975,94.215
Pitch/Study1D0S127T5_f0.txt,1,0,127,T5,101.132404844291,15.6694257573612,16.975,101
Pitch/Study1D0S127T6_f0.txt,1,0,127,T6,95.4337234042553,10.6157788812694,6.00500000000001,93.295
Pitch/Study1D0S127T7_f0.txt,1,0,127,T7,103.347116324536,13.0380489920741,17.34,102.29
Pitch/Study1D0S127T8_f0.txt,1,0,127,T8,277.39,252.3839810145,478.995,104.77
Pitch/Study1D0S127T9_f0.txt,1,0,127,T9,97.1572727272727,14.0491290931199,7.285,95.375
Pitch/Study1D0S128T1_f0.txt,1,0,128,T1,123.884324324324,12.2754953400909,7.82000000000001,122.35
Pitch/Study1D0S128T10_f0.txt,1,0,128,T10,136.995295717199,21.3657537450183,17.59,131.97
